Date,Scrip,Open,High,Low,Close,Volume
20260607,00DS30,2068.33767,2101.32328,2082.93581,2087.19876,15290550000
20260607,00DSES,1108.97867,1124.22629,1113.80858,1115.54837,15290550000
20260607,00DSEX,5475.00196,5563.3256,5510.08733,5516.15981,15290550000
20260607,00DSMEX,1320.47314,1352.139,1299.41286,1317.86564,102312000
20260607,1JANATAMF,3.1,3.2,3,3.1,1156645
20260607,1STPRIMFMF,19.4,19.4,18.7,18.8,459643
20260607,AAMRANET,17.8,18.4,17.8,17.9,539381
20260607,AAMRATECH,14,14.4,13.9,13.9,157064
20260607,ABB1STMF,3.3,3.4,3.2,3.4,4401352
20260607,ABBANK,4.5,4.5,4.4,4.4,888340
20260607,ACFL,24.4,24.7,23.9,24,351332
20260607,ACHIASF,37.5,39.5,37.5,39.3,11
20260607,ACI,196,196,194.6,195.1,62363
20260607,ACIFORMULA,144.9,146.4,144,145.1,64724
20260607,ACMELAB,79.4,83.2,79.4,81.3,2058393
20260607,ACMEPL,25.5,25.9,24.1,24.4,6875887
20260607,ACTIVEFINE,7,7.2,6.9,7.1,1261389
20260607,ADNTEL,64.4,66.9,64,64.1,1285167
20260607,ADVENT,14.8,15,14.6,14.8,655601
20260607,AFCAGRO,8,8.2,7.6,7.7,365958
20260607,AFTABAUTO,30,30.3,29.8,29.8,289199
20260607,AGNISYSL,29.6,31.5,29.6,30.1,5906385
20260607,AGRANINS,24.9,26.5,24.9,25.8,714901
20260607,AIBL1STIMF,4.1,4.3,4.1,4.2,1305408
20260607,AIL,33.4,34.2,32.9,33.1,378166
20260607,AL-HAJTEX,102,106,101,101.6,321861
20260607,ALARABANK,14.2,14.4,14.2,14.3,50272
20260607,ALIF,5.7,5.7,5.4,5.4,700591
20260607,ALLTEX,17.4,17.8,16.7,16.9,378516
20260607,AMANFEED,32.5,32.5,31.3,31.6,1127527
20260607,AMBEEPHA,780,786,774,779.4,274
20260607,AMCL(PRAN),223,224,218.7,218.9,17060
20260607,AMPL,85.8,85.9,84.2,84.9,76973
20260607,ANLIMAYARN,32,32,28.9,29.5,291628
20260607,ANWARGALV,115,116.9,106.1,108.2,1708915
20260607,AOL,19,19.2,18.2,18.4,935670
20260607,AOPLC,12.9,12.9,11.6,11.8,121627
20260607,APEXFOODS,280,280,273,273.7,76464
20260607,APEXFOOT,204.7,206.5,200.5,201.5,170805
20260607,APEXSPINN,316,319,288.5,290.8,163159
20260607,APEXTANRY,106.1,108,99.4,100.4,363060
20260607,APEXWEAV,10.6,11.2,10,11.1,495098
20260607,APOLOISPAT,3.4,3.5,3.3,3.4,1052820
20260607,ARAMIT,183,189,177.7,179.4,31742
20260607,ARAMITCEM,13.9,13.9,12.6,12.8,90937
20260607,ARGONDENIM,18.4,18.7,18.2,18.3,1325247
20260607,ASIAINS,39.5,41.3,39.4,39.7,1022496
20260607,ASIAPACINS,42.6,46.8,42.6,45,573478
20260607,ASIATICLAB,136.1,137.9,125.1,129.4,1053651
20260607,ATLASBANG,72,72,69,69.3,10375
20260607,AZIZPIPES,72.1,72.1,67,68.4,95732
20260607,BANGAS,139,139.8,132,132.8,194930
20260607,BANKASIA,18.2,18.3,17.9,18.1,672120
20260607,BARKAPOWER,8.5,8.8,8.5,8.6,854706
