Date,Scrip,Open,High,Low,Close,Volume
20260629,00DS30,2162.56909,2174.76714,2154.9584,2166.46144,13515199000
20260629,00DSES,1156.96223,1162.82493,1153.67047,1156.7349,13515199000
20260629,00DSEX,5719.76404,5747.5843,5702.0589,5722.5404,13515199000
20260629,00DSMEX,1266.31801,1313.93903,1267.86892,1275.74396,75207000
20260629,1JANATAMF,3.2,3.2,3,3.1,483315
20260629,1STPRIMFMF,23.3,24.4,23.2,24.1,1790810
20260629,AAMRANET,20.5,20.8,20,20.4,344127
20260629,AAMRATECH,16.6,16.8,16,16.5,204418
20260629,ABB1STMF,3.2,3.3,3.2,3.2,2830716
20260629,ABBANK,5,5,4.9,5,387292
20260629,ACFL,23.9,24.2,23.9,24,60660
20260629,ACHIASF,35.2,38.1,35.2,35.5,11026
20260629,ACI,198.7,199,196.2,198.2,67025
20260629,ACIFORMULA,150,152.7,148.5,151.5,176658
20260629,ACMELAB,81.9,82.1,81.3,81.9,604492
20260629,ACMEPL,23.5,23.7,23.2,23.3,1427628
20260629,ACTIVEFINE,7.2,7.3,7,7.1,925675
20260629,ADNTEL,68.3,68.5,67.3,67.9,451344
20260629,ADVENT,15.7,15.8,15.6,15.7,315485
20260629,AFCAGRO,8.1,8.3,8,8.2,257561
20260629,AFTABAUTO,31.3,31.9,31.1,31.3,166125
20260629,AGNISYSL,29.8,30,29.5,29.6,1149713
20260629,AGRANINS,26.7,26.8,26.2,26.4,165270
20260629,AIBL1STIMF,4.1,4.2,4.1,4.2,531095
20260629,AIL,34.1,34.3,33.3,33.6,171185
20260629,AL-HAJTEX,103,105.2,101.6,104.7,356488
20260629,ALARABANK,15,15.2,14.8,14.9,56518
20260629,ALIF,5.5,5.6,5.3,5.4,705805
20260629,ALLTEX,17.9,17.9,17.4,17.5,184428
20260629,AMANFEED,34,34.1,33.3,33.4,811614
20260629,AMBEEPHA,764,764,753,753.8,3144
20260629,AMCL(PRAN),221.1,222.8,219.5,221.4,13297
20260629,AMPL,83.6,85.3,82,85,127328
20260629,ANLIMAYARN,33,33.5,32.6,33.1,127427
20260629,ANWARGALV,118.5,119.8,117.2,117.8,433953
20260629,AOL,19.6,19.7,19.2,19.3,313627
20260629,AOPLC,11.2,11.2,11,11,86711
20260629,APEXFOODS,267.1,278.1,266.2,277.7,86550
20260629,APEXFOOT,204.9,207.3,204.1,206.6,164143
