Date,Scrip,Open,High,Low,Close,Volume
20260324,00DS30,2050.78197,2043.98841,2011.45649,2011.45649,4924760000
20260324,00DSES,1080.55982,1081.22854,1069.73782,1072.60547,4924760000
20260324,00DSEX,5353.93829,5354.09594,5284.97379,5284.97379,4924760000
20260324,00DSMEX,954.01162,979.37567,953.94398,967.59667,60443000
20260324,1JANATAMF,2.9,3.1,2.9,3.1,5851779
20260324,1STPRIMFMF,18.2,19.6,17.9,18.9,692152
20260324,AAMRANET,17.8,17.9,17,17.2,155884
20260324,AAMRATECH,15,15.3,14.4,14.7,459989
20260324,ABB1STMF,3,3.3,3,3.3,11105798
20260324,ABBANK,6.5,6.6,6.3,6.4,1724818
20260324,ACFL,17.1,18.2,17.1,17.2,28476
20260324,ACHIASF,36,40.1,36,39.4,6935
20260324,ACI,211.4,211.4,205.6,206.3,62235
20260324,ACIFORMULA,138.8,141.9,138.8,140.7,11674
20260324,ACMELAB,77.8,78.8,77.2,77.3,283120
20260324,ACMEPL,17.1,18.7,17,18.4,10256977
20260324,ACTIVEFINE,7.6,8.1,7.6,7.8,2192164
20260324,ADNTEL,59.6,59.6,58.2,58.4,165797
20260324,ADVENT,13.7,14.9,13.6,14.6,1223678
20260324,AFCAGRO,7.8,8.2,7.6,8,496238
20260324,AFTABAUTO,29.5,29.5,28.9,29.1,161231
20260324,AGNISYSL,21.4,21.4,20.9,21.2,403855
20260324,AGRANINS,20.4,20.8,20,20.3,45793
20260324,AIBL1STIMF,3.9,4.1,3.8,4.1,1356352
20260324,AIL,32,32.8,30.7,32.2,452957
20260324,AL-HAJTEX,123.4,124,119,120,97725
20260324,ALARABANK,17.1,17.5,16.9,17.1,245682
20260324,ALIF,5.5,5.6,5.3,5.4,877186
20260324,ALLTEX,14.2,14.6,14.2,14.2,123888
20260324,AMANFEED,23,23.2,22.8,23,63110
20260324,AMBEEPHA,753.7,770.6,753,760,830
20260324,AMCL(PRAN),208,209.3,208,208.4,4075
20260324,AMPL,42,42,40.8,41.9,26302
20260324,ANLIMAYARN,20.2,20.2,19.5,19.6,64623
20260324,ANWARGALV,96.4,98.7,94.9,98,569891
20260324,AOL,16.2,17.2,16,16.6,378864
20260324,AOPLC,11,11.4,10.6,10.6,96711
20260324,APEXFOODS,227.3,227.3,220.3,222.8,5211
20260324,APEXFOOT,188,188.7,184.9,185.9,35011
20260324,APEXSPINN,190.1,195.7,190.1,190.9,26234
20260324,APEXTANRY,65,67.5,64.6,66.2,5029
