Date,Scrip,Open,High,Low,Close,Volume
20260602,00DS30,2044.58769,2055.1767,2047.23047,2049.79559,10804209000
20260602,00DSES,1086.41925,1090.34858,1087.52695,1089.28243,10804209000
20260602,00DSEX,5372.63439,5410.34733,5386.10774,5406.20347,10804209000
20260602,00DSMEX,1313.42333,1342.81852,1315.71701,1331.43152,287384000
20260602,1JANATAMF,3,3,2.9,2.9,610681
20260602,1STPRIMFMF,18.8,19.2,18.6,19,373943
20260602,AAMRANET,16.7,16.9,16.7,16.8,198175
20260602,AAMRATECH,13.1,13.4,13.1,13.3,60987
20260602,ABB1STMF,3.1,3.2,3.1,3.1,717621
20260602,ABBANK,4.3,4.3,4.2,4.2,511923
20260602,ACFL,22.9,22.9,21.6,22.2,125128
20260602,ACHIASF,40.7,40.8,39.2,39.5,32555
20260602,ACI,191,194.7,190.3,190.9,62628
20260602,ACIFORMULA,139.8,143.8,139.8,142.4,51184
20260602,ACMELAB,77.6,77.9,77.3,77.6,243250
20260602,ACMEPL,24.5,24.8,24.3,24.6,5236225
20260602,ACTIVEFINE,6.9,7,6.5,6.7,642468
20260602,ADNTEL,61,61.8,60.7,60.8,497155
20260602,ADVENT,14.6,14.7,14.3,14.4,399864
20260602,AFCAGRO,7.3,7.3,7,7,115535
20260602,AFTABAUTO,30.5,30.8,30.2,30.3,274535
20260602,AGNISYSL,28.2,29.4,27.8,29,6380965
20260602,AGRANINS,23.7,24.5,23.5,24.4,224816
20260602,AIBL1STIMF,3.9,4,3.9,3.9,917467
20260602,AIL,31.8,32.6,31.8,32.3,190446
20260602,AL-HAJTEX,97.7,102.9,96.5,101,547458
20260602,ALARABANK,14,14.1,14,14,12333
20260602,ALIF,5.4,5.4,5.2,5.3,395091
20260602,ALLTEX,17.3,17.6,17.2,17.3,422657
20260602,AMANFEED,30.7,31.8,30.7,31.5,1184692
20260602,AMBEEPHA,770.4,790,770.4,785.4,1250
20260602,AMCL(PRAN),215.3,217,215.3,215.6,8946
20260602,AMPL,84.6,86.4,81.4,82.1,134535
20260602,ANLIMAYARN,25.7,28.2,25.7,28.2,336832
20260602,ANWARGALV,99,99.9,98.5,98.6,443185
20260602,AOL,17.5,18,17.3,17.9,815836
20260602,AOPLC,12.1,12.1,11.2,11.9,1579786
20260602,APEXFOODS,278.3,278.3,268.9,272.8,62359
20260602,APEXFOOT,199.3,200.8,198,198.6,79968
20260602,APEXSPINN,314,323.8,311.5,313.3,135595
20260602,APEXTANRY,105.3,110.6,105,106.1,257250
20260602,APEXWEAV,8.5,9.1,8.5,9.1,380623
20260602,APOLOISPAT,3.3,3.4,3.3,3.3,325855
20260602,ARAMIT,169.4,182.8,169,180.3,43715
20260602,ARAMITCEM,12.9,14.1,12.9,13.9,392580
20260602,ARGONDENIM,18,18.8,18,18.6,1695338
20260602,ASIAINS,38.7,39,38.2,38.8,351467
20260602,ASIAPACINS,40.8,42,40.8,41.3,183184
20260602,ASIATICLAB,130.5,136.7,130.5,135.8,1348055
20260602,ATLASBANG,72,72.8,69.6,71.2,9050
20260602,AZIZPIPES,69.5,74.9,68.7,74.8,205151
20260602,BANGAS,131.5,134,131.5,132.4,76541
20260602,BANKASIA,18,18.4,17.9,18.2,521013
20260602,BARKAPOWER,8.4,8.7,8.4,8.4,885218
20260602,BATASHOE,848.8,855,848.8,854.6,1644
20260602,BATBC,208,208,205.8,206.2,143675
20260602,BAYLEASING,4.3,4.6,4.3,4.5,178084
20260602,BBS,14.3,15.2,14.3,14.6,7088899
20260602,BBSCABLES,25.5,26,24.6,25.4,6643462
20260602,BDAUTOCA,216.9,218.4,213.3,216,118129
20260602,BDCOM,28.9,29.9,28.8,29.4,1979427
20260602,BDFINANCE,11.3,11.5,11.3,11.5,257664
20260602,BDLAMPS,184,186.4,183.2,184.5,56028
20260602,BDPAINTS,42.4,42.8,40.3,41.2,55824
20260602,BDTHAI,14.2,14.5,13.8,14.4,5056016
20260602,BDTHAIFOOD,25.5,26.3,24.7,25.8,7002451
20260602,BDWELDING,15.7,15.8,15.2,15.4,121441
20260602,BEACHHATCH,29.9,30.2,29.8,29.8,218300
20260602,BEACONPHAR,101,102.1,100.8,101.7,153872
20260602,BENGALBISC,90.1,90.1,87.3,87.4,7952
20260602,BENGALWTL,26,26.6,25.8,25.9,1060304
20260602,BERGERPBL,1384,1385.1,1379.6,1383.5,3925
20260602,BESTHLDNG,15.1,15.3,14.7,14.9,647097
20260602,BEXGSUKUK,70.5,70.5,70,70.5,30540
20260602,BGIC,35.8,37,35.8,36.9,282219
20260602,BIFC,4.1,4.5,4.1,4.1,111043
20260602,BNICL,91.2,97,90.1,95.8,1273593
20260602,BPML,28,28.3,27.4,27.7,137463
20260602,BPPL,19.7,20.2,19,19.8,6080511
20260602,BRACBANK,68.7,69.5,68.5,69,4121740
20260602,BSC,102,102.4,101.2,101.5,246465
20260602,BSCPLC,142.5,143.9,141.6,142.9,37490
20260602,BSRMLTD,88.3,89.2,87.9,89,62217
20260602,BSRMSTEEL,74.7,75.1,73.6,74.9,210032
20260602,BXPHARMA,123,124.2,122.3,122.6,574508
20260602,CAPITECGBF,7.1,7.2,7,7.1,813232
20260602,CAPMBDBLMF,11.3,11.3,10.6,10.8,3181379
20260602,CAPMIBBLMF,9.1,9.2,8.9,9,273720
20260602,CENTRALINS,39.9,40.7,39.7,40,331305
20260602,CENTRALPHL,8.8,8.9,8.7,8.8,545184
20260602,CITYBANK,29.4,29.7,29.2,29.3,6620184
20260602,CITYGENINS,104.7,104.8,104.2,104.5,196116
20260602,CLICL,54.8,55.1,53.3,53.6,268929
20260602,CNATEX,3.3,3.4,3.2,3.3,433225
20260602,CONFIDCEM,62,62.5,61.5,61.9,157380
20260602,CONTININS,32.5,33.6,32.1,32.6,1222155
20260602,COPPERTECH,28.9,29.2,28,28.3,2083426
20260602,CRAFTSMAN,39.9,39.9,38.7,38.9,54801
