Date,Scrip,Open,High,Low,Close,Volume
20260712,00DS30,2177.76114,2205.59152,2182.84574,2200.74042,16696374000
20260712,00DSES,1189.10663,1199.36665,1189.9342,1192.47676,16696374000
20260712,00DSEX,5804.06354,5860.93588,5815.08342,5849.21831,16696374000
20260712,00DSMEX,1318.86324,1349.9725,1291.10556,1300.49544,48374000
20260712,1JANATAMF,3.3,3.6,3.2,3.5,5751599
20260712,1STPRIMFMF,24.7,25.9,24.5,25.5,1568440
20260712,AAMRANET,22,23,21.3,21.7,768420
20260712,AAMRATECH,18,18.1,17.1,17.2,304182
20260712,ABB1STMF,3.6,3.8,3.5,3.8,11729488
20260712,ABBANK,5,5,4.8,4.8,496084
20260712,ACFL,23.9,24.2,23.6,23.7,36247
20260712,ACHIASF,37.9,37.9,34.2,34.5,29193
20260712,ACI,205,205.3,202.3,203.3,79572
20260712,ACIFORMULA,153.5,157,153,155.8,97744
20260712,ACMELAB,85,86.7,84.7,85.5,1132132
20260712,ACMEPL,23.3,23.6,22.8,22.9,3075111
20260712,ACTIVEFINE,7.2,7.3,6.7,6.8,1907803
20260712,ADNTEL,70,73,69.6,72.3,1469431
20260712,ADVENT,15.9,16.2,15.8,16.2,1116861
20260712,AFCAGRO,7.9,7.9,7.2,7.2,763060
20260712,AFTABAUTO,31.1,32.3,31.1,32,523074
20260712,AGNISYSL,32,32.3,31.3,31.5,2367837
20260712,AGRANINS,29,31.6,29,31.5,1704588
20260712,AIBL1STIMF,5.4,5.8,5.2,5.8,6579693
20260712,AIL,37.1,37.5,36.6,37.2,689226
20260712,AL-HAJTEX,100.8,106.4,100.8,105.4,602528
20260712,ALARABANK,16.6,16.6,15.8,16,1302943
20260712,ALIF,5.7,5.8,5.5,5.5,962642
20260712,ALLTEX,18,18.2,17.7,18.1,144828
20260712,AMANFEED,34.5,34.8,33.8,34,1214492
20260712,AMBEEPHA,760.8,760.8,757,757.5,122
20260712,AMCL(PRAN),225.8,230.4,224.7,230,24544
20260712,AMPL,100.1,101.7,90,98.5,52444
20260712,ANLIMAYARN,36,37.5,34.7,35.7,83383
20260712,ANWARGALV,118.2,118.3,116.5,117.1,406409
20260712,AOL,17.7,17.8,17.4,17.5,367351
20260712,AOPLC,11.2,11.2,10.3,10.4,170636
20260712,APEXFOODS,293.3,309.5,289.1,306.7,124473
20260712,APEXFOOT,215,218,212.2,217.6,287761
20260712,APEXSPINN,416.1,416.1,405.6,408,160406
20260712,APEXTANRY,103.2,103.2,101.1,101.7,122182
20260712,APEXWEAV,12,12,10.8,11.3,128419
20260712,APOLOISPAT,3.1,3.1,2.9,2.9,2774845
20260712,ARAMIT,207,207.7,202.1,203.5,10695
20260712,ARAMITCEM,11.6,12,11.4,11.6,107429
20260712,ARGONDENIM,21.8,22,21.4,21.5,2499660
20260712,ASIAINS,44.5,45.6,44.5,44.7,1166600
20260712,ASIAPACINS,48.5,50.3,48.5,49.7,677515
20260712,ASIATICLAB,141.6,144.4,140.3,143,503548
20260712,ATLASBANG,91,96.5,88,92.1,53274
20260712,AZIZPIPES,74.1,75.9,71,72.5,94131
20260712,BANGAS,138,145,138,142.8,533879
20260712,BANKASIA,17.5,18.6,16.5,18.4,568121
