Date,Scrip,Open,High,Low,Close,Volume
20260205,00DS30,2021.70721,2023.87021,2001.0869,2001.85085,5874172000
20260205,00DSES,1070.37237,1085.30633,1070.97195,1072.12941,5874172000
20260205,00DSEX,5266.67855,5292.1199,5232.0055,5234.37685,5874172000
20260205,00DSMEX,936.60018,958.23487,933.30668,938.83676,30613000
20260205,1JANATAMF,2.6,2.8,2.6,2.7,3940238
20260205,1STPRIMFMF,19.7,20.1,19.5,19.6,345110
20260205,AAMRANET,16,16.2,15.9,15.9,87578
20260205,AAMRATECH,11.3,11.4,11.3,11.4,28223
20260205,ABB1STMF,2.6,2.7,2.6,2.6,1535726
20260205,ABBANK,4.6,4.6,4.4,4.4,1771598
20260205,ACFL,17.5,17.5,16.9,17.1,15135
20260205,ACHIASF,49.5,50.3,48.5,49.6,15741
20260205,ACI,205.8,205.8,198.6,199.5,156490
20260205,ACIFORMULA,136.2,138.5,134.7,135,45423
20260205,ACMELAB,75.5,75.5,74.1,74.3,305037
20260205,ACMEPL,15.9,16.1,15.7,15.7,1698383
20260205,ACTIVEFINE,5.7,5.9,5.7,5.7,245509
20260205,ADNTEL,62.8,63.9,62.2,62.4,453917
20260205,ADVENT,14,14.3,13.9,14.2,300749
20260205,AFCAGRO,5.4,5.6,5.2,5.3,76230
20260205,AFTABAUTO,30.6,31.7,30.4,31.5,789394
20260205,AGNISYSL,21.1,21.1,20.6,20.6,354445
20260205,AGRANINS,24.1,24.1,23.3,23.5,40239
20260205,AIBL1STIMF,3.5,3.7,3.5,3.5,881766
20260205,AIL,27,27.3,26.5,26.6,236007
20260205,AL-HAJTEX,125,138.3,125,135,449374
20260205,ALARABANK,18,18.5,17.1,17.9,2506705
20260205,ALIF,3.8,3.9,3.8,3.8,116189
20260205,ALLTEX,13.9,14.9,13.9,14.6,987046
20260205,AMANFEED,23.7,23.8,23.5,23.6,242483
20260205,AMBEEPHA,754.4,785,753.1,770,4585
20260205,AMCL(PRAN),208,215.7,208,212.1,12054
20260205,AMPL,41.5,41.5,38,39.6,25077
20260205,ANLIMAYARN,19,19,18.3,18.3,6226
20260205,ANWARGALV,87.6,87.6,86.2,86.8,376353
20260205,AOL,14.1,14.1,13.9,14,58483
20260205,AOPLC,10.9,10.9,10,10,64650
20260205,APEXFOODS,237,240,234.1,234.9,26904
20260205,APEXFOOT,187.9,187.9,185.6,185.9,77404
20260205,APEXSPINN,218,218.7,206.5,210.6,193788
20260205,APEXTANRY,71.6,72.6,70.7,70.8,29417
20260205,APEXWEAV,6.1,6.4,6,6.1,36912
20260205,APOLOISPAT,1.9,1.9,1.8,1.8,404498
20260205,ARAMIT,169.3,170.5,167.6,168.5,5014
20260205,ARAMITCEM,11.8,11.8,10.6,10.8,39097
20260205,ARGONDENIM,17.3,17.3,16.9,16.9,297064
20260205,ASIAINS,38.1,38.5,36.7,36.9,737039
20260205,ASIAPACINS,38.9,38.9,36.7,36.9,269800
20260205,ASIATICLAB,63.1,68.2,62.7,64.5,3521039
20260205,ATLASBANG,51.9,53.2,51.9,52.9,5015
20260205,AZIZPIPES,41,41.8,40.8,41.6,6747
20260205,BANGAS,121.8,123,120,120.5,56640
20260205,BANKASIA,20.3,20.3,19.7,19.9,2156056
20260205,BARKAPOWER,7.6,7.8,7.6,7.6,232237
20260205,BATASHOE,821,825,820,824.2,1858
20260205,BATBC,265,268.2,265,266.3,48106
20260205,BAYLEASING,3.9,4,3.7,3.8,166451
20260205,BBS,9.2,9.2,9,9,478535
20260205,BBSCABLES,14.4,14.6,14.3,14.5,237704
20260205,BDAUTOCA,127,127.8,124.5,124.5,20136
20260205,BDCOM,25.5,25.5,25.2,25.3,331336
