Date,Scrip,Open,High,Low,Close,Volume
20260628,00DS30,2131.15581,2167.5705,2133.10077,2162.56909,13710383000
20260628,00DSES,1143.65461,1157.75696,1146.14904,1156.96223,13710383000
20260628,00DSEX,5652.82297,5727.78723,5668.8744,5719.76404,13710383000
20260628,00DSMEX,1256.22123,1288.67787,1256.21019,1266.31801,58800000
20260628,1JANATAMF,3.1,3.2,3.1,3.1,452151
20260628,1STPRIMFMF,22.8,23.8,22.2,23.3,1613646
20260628,AAMRANET,19.6,20.9,19.6,20.5,633469
20260628,AAMRATECH,15.2,16.8,15.2,16.4,694251
20260628,ABB1STMF,3.2,3.3,3.2,3.2,1665923
20260628,ABBANK,5,5,4.9,4.9,739187
20260628,ACFL,24.7,24.7,23.9,24,25918
20260628,ACHIASF,35.9,37.2,34.1,36.2,3631
20260628,ACI,192.5,198.5,190.9,198,109779
20260628,ACIFORMULA,149.4,154.1,147.5,150.4,155320
20260628,ACMELAB,81.7,81.9,81,81.6,746586
20260628,ACMEPL,23.9,24.1,23.3,23.5,2154771
20260628,ACTIVEFINE,7.3,7.3,7.1,7.2,649756
20260628,ADNTEL,68.2,68.5,67.5,67.7,412510
20260628,ADVENT,15.9,16.1,15.6,15.7,246235
20260628,AFCAGRO,7.9,8.2,7.9,8.1,266482
20260628,AFTABAUTO,30.9,31.3,30.7,31.2,142550
20260628,AGNISYSL,30,30.5,29.7,29.8,1841606
20260628,AGRANINS,26.7,26.8,26.2,26.4,173580
20260628,AIBL1STIMF,4.1,4.2,4.1,4.1,347070
20260628,AIL,33.7,34.2,33.5,34,125623
20260628,AL-HAJTEX,101.1,104,101.1,102.2,209542
20260628,ALARABANK,14.7,15.2,14.4,15.2,137644
20260628,ALIF,5.4,5.6,5.4,5.5,564950
20260628,ALLTEX,17.9,17.9,17.5,17.7,371345
20260628,AMANFEED,33.6,34.2,33.5,33.9,958792
20260628,AMBEEPHA,761,761.2,750.1,755.7,1230
20260628,AMCL(PRAN),224,224,219,222.8,8158
20260628,AMPL,75,83.5,75,82,6600
20260628,ANLIMAYARN,33,33.3,32.3,32.8,55689
20260628,ANWARGALV,120.5,120.8,117.6,118,445005
20260628,AOL,19.9,19.9,19.4,19.5,322064
20260628,AOPLC,11.4,11.4,10.8,10.9,113946
20260628,APEXFOODS,273,273,265.5,266.2,45652
20260628,APEXFOOT,205.4,206,203.3,204.6,120642
20260628,APEXSPINN,354.7,367,352.2,363.7,260525
20260628,APEXTANRY,102.7,102.7,98,99.3,119653
20260628,APEXWEAV,13,14,13,13.4,219746
20260628,APOLOISPAT,3.3,3.4,3.3,3.3,404068
20260628,ARAMIT,214,216,205,213.6,72272
20260628,ARAMITCEM,11.8,12.2,11.8,12.1,86430
20260628,ARGONDENIM,19.6,19.7,19.3,19.5,1208697
20260628,ASIAINS,42.4,43.1,42,42.2,360916
20260628,ASIAPACINS,46.4,46.4,44.9,45.2,163456
20260628,ASIATICLAB,125.3,127.4,122.5,123.1,639635
20260628,ATLASBANG,70.7,70.7,69.4,69.9,4824
20260628,AZIZPIPES,81.2,84,79.5,80.3,33106
20260628,BANGAS,136,136,132.4,134.4,49182
20260628,BANKASIA,18.4,18.6,18.4,18.5,1319817
20260628,BARKAPOWER,8.4,8.5,8.2,8.3,293880
20260628,BATASHOE,885,888.8,884.9,885,631
20260628,BATBC,217,222.7,216.3,222,337334
20260628,BAYLEASING,4.7,4.7,4.5,4.6,342386
20260628,BBS,16.3,16.7,16.1,16.3,4376428
20260628,BBSCABLES,24.1,24.2,23.7,23.9,1724754
20260628,BDAUTOCA,210,214.7,207.6,208.6,73305
20260628,BDCOM,32.8,33.5,32.6,32.7,2017255
20260628,BDFINANCE,12.7,13.6,12.7,13.3,627225
20260628,BDLAMPS,174.8,174.8,170.6,172.4,17940
20260628,BDPAINTS,49.8,50.8,47.5,50,136778
20260628,BDTHAI,22.1,22.7,21.4,21.9,10836822
20260628,BDTHAIFOOD,26.9,26.9,25.7,25.9,2703698
20260628,BDWELDING,15.1,15.2,14.7,15.2,58875
20260628,BEACHHATCH,32.7,33.1,32.7,32.9,186764
20260628,BEACONPHAR,110.6,110.9,108.6,110.1,401787
20260628,BENGALBISC,81.4,82.3,77,77,2701
20260628,BENGALWTL,25.2,25.2,24.6,24.8,395233
20260628,BERGERPBL,1426.9,1429.8,1424.1,1429.3,13086
20260628,BESTHLDNG,15.8,15.8,15.2,15.5,1374843
20260628,BEXGSUKUK,69.5,71,67.5,68.5,26180
20260628,BEXIMCO,25.6,31.2,25.6,31.2,39154817
20260628,BGIC,40.8,40.8,38.9,39.1,126077
20260628,BIFC,4.4,4.5,4.2,4.3,130962
20260628,BNICL,124,124.3,117.2,118.6,276217
20260628,BPML,28,28.8,28,28.4,49910
20260628,BPPL,20.3,20.6,20,20.2,3840780
20260628,BRACBANK,65.2,67.4,65.2,66.7,4815836
20260628,BSC,110.8,111.9,110.4,111.4,531012
20260628,BSCPLC,148.7,152.7,148.6,151.6,300196
20260628,BSRMLTD,95.7,97.4,95.5,96.8,200491
20260628,BSRMSTEEL,80,81.7,80,81.3,497911
20260628,BXPHARMA,140,142.7,139.6,142.3,1712584
20260628,CAPITECGBF,7.3,7.4,7.2,7.3,715732
20260628,CAPMBDBLMF,9.7,9.8,9.6,9.6,1212921
20260628,CAPMIBBLMF,10.1,10.1,9.6,9.7,417021
20260628,CENTRALINS,42.6,43.3,42.2,42.6,489469
20260628,CENTRALPHL,10.2,10.8,10.1,10.8,4424215
20260628,CITYBANK,30.4,31.5,30.2,31,9040897
20260628,CITYGENINS,106.4,107,106.4,106.5,48787
20260628,CLICL,54,55.6,54,54.4,490571
20260628,CNATEX,3.2,3.3,3.1,3.3,602909
20260628,CONFIDCEM,65,67.1,65,66.7,861230
20260628,CONTININS,33.3,33.3,32.5,32.7,294854
20260628,COPPERTECH,27.6,28,27.2,27.4,1077751
20260628,CRAFTSMAN,39.7,39.7,35.4,35.7,28577
20260628,CROWNCEMNT,58.2,62,58.2,61.3,173217
20260628,CRYSTALINS,73.4,74.9,72.8,72.9,380315
20260628,CVOPRL,167.5,168.7,165.8,166.7,166082
20260628,DACCADYE,17.5,17.6,17,17,104143
20260628,DAFODILCOM,149,149,140.1,146.4,302366
20260628,DBH,41.2,41.7,39.6,40.7,346341
20260628,DBH1STMF,4.7,4.8,4.6,4.7,693305
20260628,DELTALIFE,80.8,82.1,80.8,81.2,321793
20260628,DELTASPINN,6.9,7,6.8,6.9,384568
20260628,DESCO,24.2,25.5,24,25.1,327320
20260628,DESHBANDHU,21.1,21.6,20.8,21.4,903730
20260628,DGIC,29.1,29.5,28.2,28.4,504162
20260628,DHAKABANK,12.2,12.5,12,12.5,4233074
20260628,DHAKAINS,43,43.1,42,42.5,66348
20260628,DOMINAGE,76.4,80.1,76.4,79.7,4607719
20260628,DOREENPWR,30.3,31,30.2,30.8,645582
20260628,DSHGARME,146,157.4,143.6,156.4,472986
20260628,DSSL,10.8,11,10.7,10.8,3056359
20260628,DULAMIACOT,196,209,195.1,201.9,30147
20260628,DUTCHBANGL,44.7,44.8,44.2,44.7,622148
20260628,EASTERNINS,60.2,60.2,58.6,59,131595
20260628,EASTLAND,26,26.3,25.7,25.8,394392
20260628,EASTRNLUB,1800.4,1814,1800,1803.7,6333
20260628,EBL,24.7,24.9,24.6,24.9,4362028
20260628,EBL1STMF,3.9,4,3.9,3.9,59006
20260628,EBLNRBMF,3.1,3.2,3,3.1,1633421
20260628,ECABLES,125.9,125.9,122.2,123.6,6869
20260628,EGEN,25.9,26.7,25.4,26.2,1450724
20260628,EHL,88,89.7,88,89.3,381660
20260628,EIL,30.5,31.2,30.2,31,951174
20260628,EMERALDOIL,22.8,22.9,22,22.2,349808
20260628,ENVOYTEX,53,54.3,52.8,54.1,791723
20260628,EPGL,20.2,20.4,19.6,19.7,674766
20260628,ESQUIRENIT,24.7,24.7,24.3,24.7,202324
20260628,ETL,13.2,13.4,13.1,13.2,4141857
20260628,EXIM1STMF,3.4,3.5,3.4,3.4,316683
20260628,FAMILYTEX,2.7,2.7,2.6,2.6,995388
20260628,FARCHEM,18.5,19,18.3,18.8,204138
20260628,FAREASTFIN,1.2,1.3,1.1,1.2,117988
20260628,FAREASTLIF,22.6,23,22.3,22.6,62198
20260628,FASFIN,1.2,1.5,1.1,1.2,2822432
20260628,FBFIF,3.2,3.2,3.1,3.1,208158
20260628,FEDERALINS,27.3,27.4,26.2,26.4,1082995
20260628,FEKDIL,16.8,17.7,16.6,17.6,6807451
20260628,FINEFOODS,510.5,519.5,503.1,511.7,210001
20260628,FIRSTFIN,4.3,4.3,4,4.1,36476
20260628,FORTUNE,17.6,18.1,17.2,17.8,1635372
