Date,Scrip,Open,High,Low,Close,Volume
20260428,00DS30,2017.74118,2023.91898,2014.75958,2016.42422,10267309000
20260428,00DSES,1056.66821,1062.70176,1053.26773,1054.19219,10267309000
20260428,00DSEX,5300.5724,5327.76592,5303.05571,5308.89402,10267309000
20260428,00DSMEX,1124.67374,1143.51862,1120.27902,1127.42425,121374000
20260428,1JANATAMF,3.1,3.1,3,3,1534468
20260428,1STPRIMFMF,19.5,19.5,19,19.1,365338
20260428,AAMRANET,16.8,16.8,16.2,16.3,126099
20260428,AAMRATECH,13.1,13.1,12.8,13,17987
20260428,ABB1STMF,3.2,3.2,3.1,3.1,1629469
20260428,ABBANK,5.6,5.6,5.4,5.6,927359
20260428,ABBLPBOND,1050,1050,1050,1050,20000
20260428,ACFL,19,19.1,17.8,18,40611
20260428,ACHIASF,35.1,35.1,33,33.3,29853
20260428,ACI,202.5,205,202,203.8,44495
20260428,ACIFORMULA,142,144.8,141.3,143.9,41950
20260428,ACMELAB,75.5,75.8,75,75.3,158334
20260428,ACMEPL,24.2,24.3,21.8,22.5,7734026
20260428,ACTIVEFINE,6.7,6.8,6.6,6.6,111191
20260428,ADNTEL,60.5,60.5,58.6,58.8,196879
20260428,ADVENT,13.7,13.8,13.5,13.6,322418
20260428,AFCAGRO,6.6,6.7,6.5,6.6,9045
20260428,AFTABAUTO,28.2,28.2,27.7,27.7,110945
20260428,AGNISYSL,25.4,26,24.4,24.7,2045741
20260428,AGRANINS,23.3,24.5,23.3,23.7,261232
20260428,AIBL1STIMF,4.1,4.1,3.9,4,222392
20260428,AIL,28.2,28.3,27.4,27.5,230617
20260428,AL-HAJTEX,110.8,110.8,104.1,105.4,387917
20260428,ALARABANK,15.1,15.1,14.7,14.9,46205
20260428,ALIF,4.8,4.8,4.6,4.7,152981
20260428,ALLTEX,14.8,15,14.3,14.3,498818
20260428,AMANFEED,27.6,27.7,26,26.2,1196215
20260428,AMBEEPHA,760.9,761,752,752.7,1938
20260428,AMCL(PRAN),214.9,216.9,212,212.7,19528
20260428,AMPL,52,55.8,52,53.9,176970
20260428,ANLIMAYARN,20.7,21.7,19.4,19.9,120522
20260428,ANWARGALV,101.9,101.9,99.5,100.4,528225
20260428,AOL,16.5,16.5,15.5,15.7,379824
20260428,AOPLC,10.5,11.2,10.2,11.1,440339
20260428,APEXFOODS,268,278,265,274.4,99732
20260428,APEXFOOT,205.3,206,198.4,202.6,408115
20260428,APEXSPINN,344.5,369.3,336.5,369,330837
20260428,APEXTANRY,93,100.4,91.6,99.9,493264
20260428,APEXWEAV,7.5,7.5,7.2,7.4,24265
20260428,APOLOISPAT,3.4,3.4,3.1,3.2,1219910
20260428,APSCLBOND,1130,1135,1130,1130,34
20260428,ARAMIT,175,178.7,172.3,173.3,11568
20260428,ARAMITCEM,11,11,10.2,10.5,25405
20260428,ARGONDENIM,16.6,17,16.6,16.6,242965
20260428,ASIAINS,41.2,41.8,40.2,40.4,1027584
20260428,ASIAPACINS,40.2,40.7,39,39.2,166971
20260428,ASIATICLAB,107,113.5,106.5,111,1708620
20260428,ATLASBANG,71.5,71.5,67.5,68.3,8329
20260428,AZIZPIPES,53,54.4,53,54,29018
20260428,BANGAS,141,141.5,132,133.5,248266
20260428,BANKASIA,21.7,22.1,21.5,21.9,3396134
20260428,BARKAPOWER,7.7,7.7,7.4,7.4,218472
20260428,BATASHOE,840.7,840.7,814.2,818.7,1642
20260428,BATBC,219.9,227.1,219,225.4,188424
