Date,Scrip,Open,High,Low,Close,Volume
20260304,00DS30,2050.12177,2069.79539,2027.95932,2045.37744,5823790000
20260304,00DSES,1063.37504,1075.26383,1051.81248,1062.50484,5823790000
20260304,00DSEX,5325.06771,5389.24218,5274.98856,5323.03306,5823790000
20260304,00DSMEX,934.35472,953.29724,923.39587,927.15059,25391000
20260304,1JANATAMF,2.8,2.8,2.7,2.7,257400
20260304,1STPRIMFMF,18.2,18.6,18,18.1,247211
20260304,AAMRANET,16,16.5,16,16.1,112046
20260304,AAMRATECH,11.9,12,11.9,12,32165
20260304,ABB1STMF,2.8,2.9,2.8,2.8,2763554
20260304,ABBANK,7,7.2,6.7,6.9,5891289
20260304,ABBLPBOND,1000,1000,1000,1000,15000
20260304,ACFL,16.6,17.9,16.6,17.3,6307
20260304,ACHIASF,45.1,47.4,44.7,45.7,4136
20260304,ACI,211.2,214.5,208.1,210.6,195641
20260304,ACIFORMULA,141,144.4,141,142.6,54172
20260304,ACMELAB,78.2,79.1,76.5,78.4,339844
20260304,ACMEPL,16.5,17.2,16.2,17,4246785
20260304,ACTIVEFINE,6.6,7,6.6,6.8,1029792
20260304,ADNTEL,58.7,60,57.5,58.5,242684
20260304,ADVENT,13.5,13.8,13.1,13.7,92493
20260304,AFCAGRO,6.9,7.4,6.9,7.2,120872
20260304,AFTABAUTO,27.8,28.8,27.7,28.2,65438
20260304,AGNISYSL,20.8,21,20,20.4,729017
20260304,AGRANINS,22.3,22.7,21.9,22.3,90676
20260304,AIBL1STIMF,3.7,3.8,3.6,3.7,265958
20260304,AIL,27.7,29.1,27.3,28.6,250198
20260304,AL-HAJTEX,126,128.6,123,127,111522
20260304,ALARABANK,16.7,17,16.5,16.6,384174
20260304,ALIF,4.9,5.2,4.7,5,2567504
20260304,ALLTEX,14.2,14.5,13.9,14,107379
20260304,AMANFEED,23,23.6,22.8,23.1,196258
20260304,AMBEEPHA,740.3,759.9,740.3,746.6,196
20260304,AMCL(PRAN),210.9,210.9,207,207.9,3157
20260304,AMPL,35.5,38,35.5,37.2,13153
20260304,ANLIMAYARN,18.7,19,18.5,18.7,40502
20260304,ANWARGALV,93.1,95.5,92,93.2,537111
20260304,AOL,15.4,16,15.1,15.3,272437
20260304,AOPLC,10.2,10.4,9.7,9.9,76312
20260304,APEXFOODS,226,226,213.3,218.8,8355
20260304,APEXFOOT,184,186.7,182.9,184.9,27450
20260304,APEXSPINN,185,196,185,192.4,35430
20260304,APEXTANRY,65.2,66.9,65,65.8,13541
20260304,APEXWEAV,6.8,6.8,6.4,6.5,54507
20260304,APOLOISPAT,3.7,4,3.7,3.9,4628834
20260304,ARAMIT,165,167,162.1,164.8,9442
20260304,ARAMITCEM,11.8,11.8,11.4,11.7,24340
20260304,ARGONDENIM,16.9,17,16.7,16.8,89489
20260304,ASIAINS,37.1,38.2,36.8,37.1,330273
20260304,ASIAPACINS,35,36.8,34.6,35.3,90181
20260304,ASIATICLAB,60,64.3,59.3,62.4,1769045
20260304,ATLASBANG,63.2,63.7,59.3,63.4,16890
20260304,AZIZPIPES,48.7,52,46.2,49,41257
20260304,BANGAS,114.5,119.6,114,117.5,74875
20260304,BANKASIA,22.2,22.8,21.5,22.1,3307441
20260304,BARKAPOWER,7.7,7.9,7.7,7.8,178709
20260304,BATASHOE,815,843.9,815,826.7,301
20260304,BATBC,242,242.3,233.9,235.3,288755
20260304,BAYLEASING,6.1,6.1,5.7,5.8,1168135
