Date,Scrip,Open,High,Low,Close,Volume
20260329,00DS30,2019.71345,2018.78773,1996.91451,1998.39229,6464238000
20260329,00DSES,1073.66039,1075.04269,1065.54461,1066.11237,6464238000
20260329,00DSEX,5316.24848,5320.74461,5272.00906,5272.07357,6464238000
20260329,00DSMEX,987.52073,1011.01232,984.09569,1006.75559,127637000
20260329,1JANATAMF,3.4,3.6,3.2,3.5,6630794
20260329,1STPRIMFMF,19.3,19.4,18.7,18.8,517091
20260329,AAMRANET,17.1,17.1,16.7,16.7,164952
20260329,AAMRATECH,15,15.2,14.6,14.7,94442
20260329,ABB1STMF,3.7,3.9,3.5,3.8,14670990
20260329,ABBANK,6.4,6.5,6.2,6.2,1992202
20260329,ACFL,18,18.3,17.6,18,35774
20260329,ACHIASF,38,38,36,37.6,125535
20260329,ACI,207.9,207.9,202.7,203.1,50095
20260329,ACIFORMULA,140.5,140.5,138.5,138.6,35119
20260329,ACMELAB,77,77.3,76.4,76.5,229375
20260329,ACMEPL,19.2,20.5,18.8,20.3,11844742
20260329,ACTIVEFINE,7.7,7.8,7.4,7.4,1036555
20260329,ADNTEL,58.5,59.1,58.1,58.7,171451
20260329,ADVENT,14.5,14.6,14.1,14.2,272157
20260329,AFCAGRO,7.8,7.8,7.4,7.6,248902
20260329,AFTABAUTO,29.6,29.6,28.8,29.1,208501
20260329,AGNISYSL,21.4,21.4,21,21.1,556918
20260329,AGRANINS,21.2,21.6,20.8,21,59131
20260329,AIBL1STIMF,4.3,4.4,4.1,4.3,1912523
20260329,AIL,31.6,31.6,30.2,30.4,364069
20260329,AL-HAJTEX,121.9,122.5,119.7,120.2,200148
20260329,ALARABANK,17.1,17.2,16.8,16.8,74008
20260329,ALIF,5.1,5.3,5.1,5.3,363078
20260329,ALLTEX,14.7,14.7,14.2,14.2,182183
20260329,AMANFEED,23.3,23.9,23.2,23.7,505521
20260329,AMBEEPHA,762,765,750.1,754.2,1747
20260329,AMCL(PRAN),219.5,219.5,207,208.1,14385
20260329,AMPL,42.3,43,40.4,41,157735
20260329,ANLIMAYARN,19.7,20.1,19.6,19.7,31685
20260329,ANWARGALV,97.5,97.5,95,96,466018
20260329,AOL,16.3,16.5,16,16,263764
20260329,AOPLC,11.2,11.3,10.8,11.2,384301
20260329,APEXFOODS,225,232,224.9,231.3,24968
20260329,APEXFOOT,185.5,187.9,184.5,185.8,21215
20260329,APEXSPINN,189,196,189,193.2,44087
20260329,APEXTANRY,66.4,68.8,66.4,67.8,17168
20260329,APEXWEAV,7.2,7.8,6.8,7,40615
20260329,APOLOISPAT,4.1,4.4,3.9,4,2192171
20260329,APSCLBOND,1496.5,1496.5,1496.5,1496.5,1
20260329,ARAMIT,171.6,177,169,174.9,18209
20260329,ARAMITCEM,12.1,12.3,11.9,12.2,32274
20260329,ARGONDENIM,16.7,16.8,16.6,16.6,77656
20260329,ASIAINS,40.9,41.4,39.8,40.3,742750
20260329,ASIAPACINS,37.5,37.9,36.9,37,136002
20260329,ASIATICLAB,70.8,74.2,70.7,74,1328973
20260329,ATLASBANG,68.1,72.2,68.1,70,41782
20260329,AZIZPIPES,50.5,51.4,49.4,50.9,12784
20260329,BANGAS,123.5,131,122,127.9,356443
20260329,BANKASIA,22.1,22.1,21.6,21.7,686090
20260329,BARKAPOWER,8.2,8.4,8,8,315908
20260329,BATASHOE,848,849.9,840,843.5,714
20260329,BATBC,220,227.2,220,226.1,61416
20260329,BAYLEASING,5.4,5.7,5.4,5.6,621125
20260329,BBS,11.9,11.9,11.3,11.5,1748106
20260329,BBSCABLES,19.2,19.5,18.5,19.3,2088302
20260329,BDAUTOCA,168.9,185.2,166,185.1,497802
20260329,BDCOM,27.4,27.4,26.8,26.9,610182
20260329,BDFINANCE,14,14.2,13.6,13.7,419223
20260329,BDLAMPS,144.5,147.7,140,143.9,32147
20260329,BDPAINTS,34.5,35.1,33.4,34.8,108006
20260329,BDTHAI,12.5,13.3,12.4,13,4462273
20260329,BDTHAIFOOD,17.3,18.9,17.2,18.8,9536607
20260329,BDWELDING,16,16.5,15.8,16,34381
20260329,BEACHHATCH,32.5,32.5,31.7,31.8,227893
20260329,BEACONPHAR,102.5,102.8,101.1,101.6,172032
20260329,BENGALBISC,60.8,62.2,60.1,61.6,15004
20260329,BENGALWTL,18.4,18.9,18.1,18.7,404994
20260329,BERGERPBL,1407,1413.9,1398,1399.4,4080
20260329,BESTHLDNG,13.9,13.9,13.4,13.4,353135
20260329,BEXGSUKUK,60.5,62,60.5,61.5,3800
20260329,BEXIMCO,110.1,110.1,110.1,110.1,44
20260329,BGIC,32.8,33.3,32.8,32.8,9734
20260329,BIFC,6.5,6.5,6.1,6.2,302650
20260329,BNICL,57,57,55.6,56.2,382491
20260329,BPML,28,28.4,27.8,28,31402
20260329,BPPL,15.2,15.2,14.8,14.9,1432727
20260329,BRACBANK,62.3478260869565,62.3478260869565,61.0434782608696,61.6521739130435,844991
20260329,BSC,108.5,109.4,108.3,108.6,189674
20260329,BSCPLC,142.3,142.3,138.7,139,75372
20260329,BSRMLTD,81.5,83,81.5,82.9,16900
20260329,BSRMSTEEL,68.5,68.5,67.1,67.8,87491
20260329,BXPHARMA,116.2,116.2,113.9,114.1,488175
20260329,CAPITECGBF,7,7,6.8,6.9,1696619
20260329,CAPMBDBLMF,10.9,10.9,10.6,10.8,932851
20260329,CAPMIBBLMF,8.3,8.5,8,8.1,515241
20260329,CENTRALINS,40.8,41.1,40,40.2,272046
20260329,CENTRALPHL,9.1,9.7,9.1,9.7,1981575
20260329,CITYBANK,27.2173913043478,27.2173913043478,26.5217391304348,26.6086956521739,3957472
20260329,CITYGENINS,99.7,99.7,98.2,98.8,450135
20260329,CLICL,60.5,63.6,60.5,63,880039
20260329,CNATEX,4.1,4.2,3.9,4.1,2489323
20260329,CONFIDCEM,63.8,65.3,62.7,62.9,321397
20260329,CONTININS,25,25,24.5,24.6,70222
20260329,COPPERTECH,19.5,20,19.1,19.8,532416
20260329,CRAFTSMAN,30.8,31.8,30.1,30.5,1062195
20260329,CROWNCEMNT,50.3,50.3,49.6,49.9,697
20260329,CRYSTALINS,78.9,78.9,76.7,77,158127
20260329,CVOPRL,155.1,162,153.8,159.9,365011
20260329,DACCADYE,17.9,17.9,16.6,17,117453
20260329,DAFODILCOM,69,75.8,68.9,74.2,248093
20260329,DBH,37.3,37.4,36.5,36.7,190190
20260329,DBH1STMF,5.3,5.3,4.9,5,1931715
20260329,DELTALIFE,72.6,72.7,71.6,72.4,86985
20260329,DELTASPINN,6.1,6.1,5.8,6,634543
20260329,DESCO,22.4,22.8,22.4,22.4,47800
20260329,DESHBANDHU,17,17.8,17,17.6,1695503
20260329,DGIC,20.7,21,20.5,20.8,106455
20260329,DHAKABANK,12.9,13,12.6,12.7,2069582
20260329,DHAKAINS,38.8,39.4,38.6,39,62599
20260329,DOMINAGE,41.8,44,41.1,41.9,2967824
20260329,DOREENPWR,26.7,27.2,26.6,27,314717
20260329,DSHGARME,109,114.2,108,112.8,169943
20260329,DSSL,8.9,9,8.7,8.8,1019251
20260329,DULAMIACOT,126.1,126.1,120,123.8,6507
20260329,DUTCHBANGL,41.5,42.6,41.5,42.4,178837
20260329,EASTERNINS,52.6,53.5,51.6,51.7,68265
20260329,EASTLAND,20.7,20.7,20.4,20.5,56712
20260329,EASTRNLUB,1649,1649,1597.1,1600.8,11046
20260329,EBL,26.504854368932,26.6019417475728,25.9223300970874,26.1165048543689,1278850
20260329,EBL1STMF,4.2,4.2,4,4.1,709648
20260329,EBLNRBMF,3.4,3.5,3.2,3.4,5197098
20260329,ECABLES,117.5,120,114.8,118.6,19294
20260329,EGEN,21.4,21.6,21.1,21.5,1071372
20260329,EHL,76.1,76.5,76,76.2,73672
20260329,EIL,28.2,28.4,27.6,27.7,201493
20260329,EMERALDOIL,16.7,16.7,15.7,15.8,409560
20260329,ENVOYTEX,49.8,50.2,49.3,49.9,110256
20260329,EPGL,17.1,17.1,16.5,16.7,233272
20260329,ESQUIRENIT,20.3,20.8,20.1,20.2,162492
20260329,ETL,9.8,9.9,9.6,9.7,1051047
20260329,EXIM1STMF,3.3,3.7,3.3,3.6,3688998
20260329,FAMILYTEX,3.8,4,3.7,4,3448441
20260329,FARCHEM,14.9,15.6,14.7,15.3,326320
20260329,FAREASTFIN,3.5,3.6,3.5,3.6,2963546
20260329,FAREASTLIF,22,22.9,22,22.1,18923
20260329,FASFIN,3.5,3.5,3.4,3.5,1276541
20260329,FBFIF,3.4,3.5,3.2,3.4,2294995
20260329,FEDERALINS,20.9,20.9,19.8,19.9,34332
20260329,FEKDIL,14.4,14.4,14.2,14.4,1037230
20260329,FINEFOODS,469.8,470.2,463.5,465.4,264782
20260329,FIRSTFIN,5.8,6,5.6,5.6,219379
20260329,FORTUNE,15.2,15.2,14.6,14.8,356716
20260329,FUWANGCER,12.5,12.8,12.1,12.7,2906378
20260329,FUWANGFOOD,10.5,10.9,10.4,10.8,481087
20260329,GBBPOWER,8.8,8.9,8.6,8.6,191883
20260329,GEMINISEA,121,121,117.7,118,30863
20260329,GENEXIL,27.3,27.3,26.6,26.7,751370
20260329,GENNEXT,4,4,3.7,3.8,2484561
20260329,GHAIL,11.9,12.5,11.7,12.4,2665287
20260329,GHCL,19.7,19.7,18.9,19,97995
20260329,GLDNJMF,6.5,6.5,6.1,6.3,996716
20260329,GLOBALINS,28,28,27.4,27.6,102601
20260329,GOLDENSON,11.8,12.2,11.3,12.1,4173061
20260329,GP,249.3,249.3,246,246.6,118662
20260329,GPHISPAT,16.8,16.8,16.4,16.5,329636
20260329,GQBALLPEN,536,560,535,550.3,169709
20260329,GRAMEENS2,12.7,12.7,12.5,12.5,43977
20260329,GREENDELMF,3.7,3.8,3.6,3.7,1475317
20260329,GREENDELT,53,53.4,52.6,53,12410
20260329,GSPFINANCE,5.7,6,5.5,5.6,913467
20260329,HAKKANIPUL,79,82.9,79,80.6,1147760
20260329,HAMI,154.3,167,154.3,163.1,96554
20260329,HEIDELBCEM,243,250,240,240.5,32298
