Date,Scrip,Open,High,Low,Close,Volume
20260427,00DS30,2026.29644,2034.30849,2016.60157,2017.74118,9560103000
20260427,00DSES,1065.20501,1070.41027,1056.66821,1056.66821,9560103000
20260427,00DSEX,5316.18325,5343.65734,5300.5724,5300.5724,9560103000
20260427,00DSMEX,1112.1193,1138.04698,1109.29863,1124.67374,76200000
20260427,1JANATAMF,3,3.1,3,3.1,1144178
20260427,1STPRIMFMF,20,20.3,19.3,19.4,386461
20260427,AAMRANET,16.9,16.9,16.5,16.5,184976
20260427,AAMRATECH,13.2,13.3,13,13,42126
20260427,ABB1STMF,3.2,3.3,3.1,3.2,1853358
20260427,ABBANK,5.7,5.8,5.5,5.5,1015192
20260427,ACFL,18.9,18.9,18,18.2,54147
20260427,ACHIASF,35.4,35.4,35.4,35.4,12
20260427,ACI,204.9,205,202.3,203.2,60975
20260427,ACIFORMULA,143,144.5,140,141.6,77450
20260427,ACMELAB,75.9,76.3,75.4,75.5,110335
20260427,ACMEPL,25.5,25.8,23.9,24.2,5026181
20260427,ACTIVEFINE,6.9,6.9,6.6,6.7,296006
20260427,ADNTEL,60.1,60.7,59.1,59.4,218363
20260427,ADVENT,13.8,13.9,13.7,13.8,184527
20260427,AFCAGRO,6.6,6.8,6.5,6.6,104019
20260427,AFTABAUTO,28.3,28.3,27.8,27.9,118408
20260427,AGNISYSL,25.4,26.2,25.2,25.6,2952445
20260427,AGRANINS,23.5,24,23.4,23.6,231491
20260427,AIBL1STIMF,4,4.1,4,4,195247
20260427,AIL,28,28.6,28,28.1,128614
20260427,AL-HAJTEX,111.8,111.9,107.5,109.2,414237
20260427,ALARABANK,15.4,15.4,14.8,14.8,245928
20260427,ALIF,4.8,4.9,4.7,4.7,266362
20260427,ALLTEX,15.5,15.5,14.7,14.8,450843
20260427,AMANFEED,27.6,28.3,27.5,27.6,870817
20260427,AMBEEPHA,775,775.9,750.3,757.9,1757
20260427,AMCL(PRAN),215,222,214.8,214.9,16967
20260427,AMPL,51.5,52.9,48.2,51.8,206630
20260427,ANLIMAYARN,20.6,21.7,19.9,20.8,160353
20260427,ANWARGALV,99.6,103,98.6,100.5,937277
20260427,AOL,16.7,16.8,16.2,16.2,407247
20260427,AOPLC,10,10.5,10,10.4,28821
20260427,APEXFOODS,278.9,282.1,261.5,263.5,160078
20260427,APEXFOOT,210,213.5,202.9,204.3,302602
20260427,APEXSPINN,361.8,361.8,328,339.6,375746
20260427,APEXTANRY,94.9,101.8,90,91.3,486678
20260427,APEXWEAV,7.5,7.8,7.2,7.2,27641
20260427,APOLOISPAT,3.4,3.5,3.3,3.3,636862
20260427,ARAMIT,180.9,180.9,172.1,174.5,16317
20260427,ARAMITCEM,11.5,11.5,10.7,10.7,26998
20260427,ARGONDENIM,17.3,17.3,16.6,16.6,882011
20260427,ASIAINS,40.4,41.4,40.2,40.7,672495
20260427,ASIAPACINS,38.3,39.6,38.3,39.5,173653
20260427,ASIATICLAB,105.6,108.1,104,106.4,1600909
20260427,ATLASBANG,69.1,72.8,69.1,69.3,10095
20260427,AZIZPIPES,57.5,58.9,53.3,54,52175
20260427,BANGAS,143,146.4,138.3,139,315159
20260427,BANKASIA,21.7,21.7,21.4,21.4,1539277
20260427,BARKAPOWER,7.7,7.8,7.5,7.5,235810
20260427,BATASHOE,850,850,824,830.8,435
20260427,BATBC,223.1,223.1,219,219.8,147983
20260427,BAYLEASING,4.8,4.8,4.5,4.5,75801
20260427,BBS,12,12.1,11.5,11.6,778261
20260427,BBSCABLES,20.4,20.6,19.8,19.9,1357437
20260427,BDAUTOCA,234.9,239.9,228,230.7,242915
20260427,BDCOM,29,29.3,28.5,28.6,591664
20260427,BDFINANCE,12,12.5,11.2,12.2,296585
20260427,BDLAMPS,202,204.1,190.1,193.9,203938
20260427,BDPAINTS,40,41,39.1,39.6,204263
20260427,BDTHAI,12.7,12.8,12.3,12.4,852796
20260427,BDTHAIFOOD,19.1,19.4,18.1,18.2,2207262
20260427,BDWELDING,15,15.4,14.8,14.9,78990
20260427,BEACHHATCH,29.8,29.8,29.3,29.4,153601
20260427,BEACONPHAR,101.9,101.9,100,100.2,160053
20260427,BENGALBISC,65.1,65.1,65.1,65.1,890
20260427,BENGALWTL,25.8,26,23.9,24.3,1232336
20260427,BERGERPBL,1387.1,1391,1382,1383.9,1886
20260427,BESTHLDNG,12.8,13,12.6,12.7,237930
20260427,BEXGSUKUK,65,65,65,65,200
20260427,BEXIMCO,110.1,110.1,110.1,110.1,1
20260427,BGIC,35.9,39.1,35.1,39.1,879993
20260427,BIFC,4.9,5.1,4.8,4.9,116246
20260427,BNICL,84,85.9,83.2,84,563231
20260427,BPML,27.6,27.6,26.9,27,38175
20260427,BPPL,15.3,15.6,15,15.2,3191055
20260427,BRACBANK,64.3478260869565,65.2173913043478,63.4782608695652,64.2608695652174,1760396
20260427,BSC,104.7,105,103.1,103.3,329894
20260427,BSCPLC,144.9,146.4,142.1,144,79730
20260427,BSRMLTD,83.5,86.4,83.5,85.7,96406
20260427,BSRMSTEEL,70.2,70.3,68.5,69.2,196895
20260427,BXPHARMA,116.6,117.9,115.9,116,278166
20260427,CAPITECGBF,7.5,7.6,7.2,7.3,2943293
20260427,CAPMBDBLMF,12.2,12.5,11.9,12.3,1969168
20260427,CAPMIBBLMF,8.9,9.2,8.8,9,381526
20260427,CENTRALINS,41.1,42.6,41.1,42.2,635846
20260427,CENTRALPHL,8.7,8.7,8.5,8.5,362756
20260427,CITYBANK,29.304347826087,29.304347826087,28.7826086956522,28.9565217391304,11075064
20260427,CITYGENINS,100.1,102.3,100.1,101.3,359005
20260427,CLICL,60.1,60.4,57.6,57.8,537060
20260427,CNATEX,3.5,3.5,3.3,3.3,719326
20260427,CONFIDCEM,63.8,64.9,63.2,64.4,476628
20260427,CONTININS,29.6,30.3,29.3,29.5,627003
20260427,COPPERTECH,23.2,23.5,22.7,22.9,476182
20260427,CRAFTSMAN,37.4,39,37.4,38.1,36291
20260427,CROWNCEMNT,50.1,51.2,50,50.1,6768
20260427,CRYSTALINS,84.8,85.7,83.4,83.8,722574
20260427,CVOPRL,161.7,163.6,156.7,158,374058
20260427,DACCADYE,15.4,15.4,15,15.1,115771
20260427,DAFODILCOM,109.1,114.6,109.1,112.9,262986
20260427,DBH,38,39,38,38.8,316874
20260427,DBH1STMF,4.6,4.7,4.5,4.5,478050
20260427,DELTALIFE,75.7,76.7,74.1,74.7,108283
20260427,DELTASPINN,6.3,6.6,6.3,6.5,914231
20260427,DESCO,24.2,24.7,23.9,24,294405
20260427,DESHBANDHU,18,18.2,17.2,17.5,624798
20260427,DGIC,22.5,23.6,22.5,23.2,501108
20260427,DHAKABANK,12.1,12.2,12,12.1,2306481
20260427,DHAKAINS,41.4,42.4,40.9,41.9,182640
20260427,DOMINAGE,57,63.8,56.9,63,4194390
20260427,DOREENPWR,28.6,30.2,28.5,29.9,1749700
20260427,DSHGARME,116,128.4,116,126.8,252484
20260427,DSSL,9.6,9.6,9.2,9.2,944732
20260427,DULAMIACOT,134.2,137.3,134,137.1,99741
20260427,DUTCHBANGL,39.4,40.5,39.3,40.3,420695
20260427,EASTERNINS,58.2,61.9,58.2,61.3,501241
20260427,EASTLAND,23.3,24.3,22.9,23.8,1584340
20260427,EASTRNLUB,1526.2,1535,1517.1,1518.4,11650
20260427,EBL,27.4757281553398,27.4757281553398,26.8932038834951,26.9902912621359,2167696
20260427,EBL1STMF,3.8,3.9,3.8,3.8,234021
20260427,EBLNRBMF,3.1,3.3,3.1,3.3,3668757
20260427,ECABLES,132.7,134.4,122,122.7,60904
20260427,EGEN,23.5,23.7,22.8,22.9,1231476
20260427,EHL,81.4,83.6,80.1,81.1,547624
20260427,EIL,29.6,29.8,29,29.4,839373
20260427,EMERALDOIL,15,15,14.6,14.8,51893
20260427,ENVOYTEX,51,51,48.6,48.8,387385
20260427,EPGL,16.6,16.7,16.4,16.5,216361
20260427,ESQUIRENIT,20.4,20.6,20,20.2,132802
20260427,ETL,11.3,11.5,10.9,10.9,5195189
20260427,EXIM1STMF,3.7,3.8,3.7,3.8,574773
20260427,FAMILYTEX,3,3,2.8,2.9,1055287
20260427,FARCHEM,16.4,16.5,15.7,15.8,308966
20260427,FAREASTFIN,2.4,2.5,2.3,2.4,518630
20260427,FAREASTLIF,22.3,22.4,21.3,21.4,124989
20260427,FASFIN,2.6,2.7,2.5,2.5,1251976
20260427,FBFIF,3,3.1,3,3,218974
20260427,FEDERALINS,23,23.5,22.5,23,1426325
20260427,FEKDIL,15,15.3,14.9,15,1259640
20260427,FINEFOODS,492,492.2,490,491.3,113256
20260427,FIRSTFIN,4.9,4.9,4.5,4.5,294722
20260427,FORTUNE,14,14,13.5,13.5,183494
20260427,FUWANGCER,13,13,12.5,12.7,1029817
20260427,FUWANGFOOD,10.1,10.1,9.8,9.9,238275
20260427,GBBPOWER,8.6,8.6,8.3,8.4,45114
20260427,GEMINISEA,120.3,122.1,114,115.3,24567
20260427,GENEXIL,27.8,27.8,27,27,614470
20260427,GENNEXT,3.3,3.3,3.1,3.1,623651
20260427,GHAIL,12.9,12.9,12.5,12.6,557220
20260427,GHCL,18.8,19,18.6,18.7,54314
20260427,GLDNJMF,6.3,6.5,6.1,6.1,538687
20260427,GLOBALINS,34.7,34.9,33.6,34.5,1451200
20260427,GOLDENSON,15.2,15.4,14.3,14.4,3799212
20260427,GP,247.8,247.9,244.4,244.7,105077
20260427,GPHISPAT,16.5,16.5,16.2,16.2,392565
20260427,GQBALLPEN,590.1,600,585,595.3,100199
20260427,GRAMEENS2,12.6,12.6,12.4,12.4,58263
20260427,GREENDELMF,3.5,3.5,3.3,3.4,163442
20260427,GREENDELT,60,64.7,59.1,64.2,520699
20260427,GSPFINANCE,4.2,4.4,4.1,4.2,245864
20260427,HAKKANIPUL,78.6,80.2,76.6,76.9,447662
20260427,HAMI,186.9,190.2,181.1,183.7,101291
20260427,HEIDELBCEM,211.5,215,210.1,211.1,12492
20260427,HFL,15.8,16.2,14.4,15.1,222631
20260427,HIMADRI,520,548,506,528.4,72
20260427,HRTEX,18.9,18.9,18.4,18.4,36183
20260427,HWAWELLTEX,41.8,41.8,40.9,41.2,112988
20260427,IBNSINA,318,318,310.5,311.3,42507
20260427,IBP,13,13,12.8,12.8,277409
20260427,ICB,37.2,37.6,36.4,36.5,139502
20260427,ICB3RDNRB,4.5,4.5,4.5,4.5,96456
20260427,ICBAGRANI1,6.8,6.8,6.6,6.7,6855
20260427,ICBAMCL2ND,6,6.1,6,6,33823
20260427,ICBEPMF1S1,5.8,5.8,5.5,5.5,764408
20260427,ICBIBANK,2.9,2.9,2.8,2.8,376139
20260427,ICBSONALI1,4.7,4.8,4.7,4.7,306973
20260427,ICICL,22.6,23,22.3,22.6,325477
20260427,IDLC,37,37.1,36.6,36.9,119625
20260427,IFADAUTOS,22.7,22.9,21.7,21.9,490285
20260427,IFIC,5.1,5.1,4.9,5,2738385
20260427,IFIC1STMF,3.8,3.8,3.7,3.7,1069425
20260427,IFILISLMF1,4.1,4.2,4.1,4.1,107731
20260427,ILFSL,2.4,2.5,2.3,2.3,1318727
20260427,INDEXAGRO,70.7,70.7,67,67.9,88996
20260427,INTECH,36.6,37.5,35.7,36,1113051
20260427,INTRACO,17.4,17.6,17.3,17.4,207032
20260427,IPDC,18.7,19,18.7,18.7,667963
20260427,ISLAMIBANK,36.3,36.8,36,36.2,223764
20260427,ISLAMICFIN,10.9,11,10.6,10.6,97154
20260427,ISLAMIINS,43.4,43.8,42.5,43.6,118587
20260427,ISNLTD,76,76.5,73.5,73.9,216559
20260427,ITC,39.6,39.6,38.7,38.8,412327
20260427,JAMUNABANK,24.1,25,24.1,24.6,4560294
20260427,JAMUNAOIL,171.5,171.5,170,170.5,20230
20260427,JANATAINS,35.6,37.6,35.6,36.8,2053022
20260427,JHRML,44.5,44.5,43.5,43.6,158076
20260427,JMISMDL,138.7,138.7,129.5,130.4,92316
20260427,JUTESPINN,213.9,214,207.5,207.9,591
20260427,KARNAPHULI,32.4,33.5,32,33.3,2016481
20260427,KAY&QUE,491,499.5,483,485.7,117565
20260427,KBPPWBIL,48.9,49.6,48.4,49,2709700
20260427,KBSEED,9.7,9.7,9.4,9.6,33215
20260427,KDSALTD,46,46.7,45.4,45.7,594126
20260427,KEYACOSMET,4.9,5,4.8,4.8,261429
20260427,KFL,13.8,14,13.4,13.8,197007
20260427,KOHINOOR,513,513,506,506.2,7781
20260427,KPCL,11,11.3,10.9,11,2167951
